SEQKEY;Response;Creative;Marketing Segment;CHANNEL
UB033484307;N;A;7;Web
UB0334916413;N;A;13;Direct Mail
UB0334952911;N;A;13;Web
UB033500143;N;A;7;Direct Mail
UB033523092;N;A;35;Email
UB033569204;N;A;54;Email
UB0337552411;N;A;13;Email
UB033768295;N;A;35;Email
UB0337713216;N;A;13;Direct Mail
UB033781977;N;A;35;Direct Mail
UB0338116711;Y;A;1;Direct Mail
UB0338397310;N;A;35;Email
UB0338681012;Y;A;13;Direct Mail
UB0338855012;N;A;13;Email
UB0339015013;N;A;13;Web
UB033926775;N;A;35;Web
UB0339422811;N;A;35;Email
UB0340292214;N;A;35;Email
UB0340663413;N;A;35;Email
UB0341367110;N;A;35;Email
UB0342294616;N;A;35;Email
UB0343027913;N;A;13;Direct Mail
UB0343749816;N;A;13;Web
UB034379695;N;A;33;Email
UB034509625;N;A;32;Email
UB0345530011;N;A;10;Email
UB034555245;N;A;1;Direct Mail
UB034641206;N;A;32;Email
UB034666469;N;A;54;Email
UB0347647018;N;A;7;Email
UB0348106619;N;A;13;Web
UB034871545;N;A;13;Email
UB0348946519;N;A;13;Email
UB0349297214;N;A;13;Email
UB0350041018;N;A;10;Web
UB0350596310;N;A;1;Direct Mail
UB0351186211;N;A;13;Direct Mail
UB035137021;N;A;13;Email
UB035228106;N;A;10;Email
UB0352965811;N;A;35;Web
UB0353216513;N;A;35;Email
UB035349976;Y;A;10;Email
UB035368101;Y;A;10;Email
UB0354018420;N;A;10;Email
UB035466784;N;A;13;Direct Mail
UB0354876518;Y;A;13;Web
UB0355706313;N;A;13;Email
UB035590281;N;A;13;Email
UB0357373012;N;A;35;Email
UB035768992;N;A;7;Email
UB0358115416;Y;A;13;Direct Mail
UB035815843;N;A;13;Direct Mail
UB0358435613;N;A;13;Web
UB0358441412;N;A;13;Email
UB035862601;N;A;13;Web
UB0358657511;N;A;13;Web
UB035934568;N;A;35;Email
UB035980917;N;A;13;Direct Mail
UB0359960211;N;A;13;Email
UB036029191;N;A;13;Email
UB036036774;N;A;9;Direct Mail
UB036047908;N;A;13;Email
UB036051022;N;A;13;Web
UB0362744512;Y;A;13;Web
UB0362935913;N;A;13;Email
UB0363114010;N;A;13;Direct Mail
UB0363796419;N;A;13;Email
UB0364894614;N;A;35;Direct Mail
UB0365075119;N;A;35;Web
UB0365169210;N;A;35;Email
UB0365407612;N;A;35;Email
UB036603545;N;A;35;Email
UB0366465318;N;A;13;Web
UB036657344;N;A;35;Email
UB036719229;N;A;54;Email
UB0367390210;N;A;7;Web
UB0367678014;N;A;13;Email
UB036832084;N;A;9;Email
UB0368501320;N;A;9;Web
UB0371071214;N;A;13;Direct Mail
UB037129737;N;A;13;Direct Mail
UB0371575215;N;A;13;Email
UB0372159410;N;A;35;Web
UB0372447320;N;A;13;Email
UB0372976113;N;A;13;Email
UB037364448;N;A;13;Email
UB0374317618;N;A;35;Email
UB037460052;N;A;35;Email
UB0374853010;N;A;13;Email
UB0375013012;N;A;13;Email
UB037503203;N;A;13;Email
UB0375121110;Y;A;13;Web
UB037519066;N;A;13;Email
UB037553375;N;A;13;Email
UB0376331513;N;A;35;Web
UB0377103713;N;A;35;Email
UB0377490815;N;A;35;Email
UB037851446;N;A;35;Direct Mail
UB0378997118;N;A;13;Email
UB037927449;N;A;35;Email
UB037979902;N;A;35;Email
UB037989151;N;A;35;Web
UB038004306;N;A;35;Email
UB038060803;N;A;35;Web
UB038084337;N;A;13;Direct Mail
UB0381059514;N;A;13;Direct Mail
UB038187888;N;A;35;Direct Mail
UB038196877;N;A;35;Email
UB0382469518;N;A;35;Direct Mail
UB038250498;N;A;13;Direct Mail
UB0382646814;N;A;13;Web
UB038268316;N;A;13;Web
UB038326809;N;A;35;Web
UB0383314220;N;A;13;Direct Mail
UB0383499111;N;A;35;Direct Mail
UB038436207;N;A;35;Direct Mail
UB0385014617;N;A;34;Web
UB0385724011;N;A;34;Email
UB0385934518;N;A;13;Email
UB0385952713;N;A;13;Web
UB038631158;N;A;13;Email
UB038638917;N;A;13;Direct Mail
UB038639179;Y;A;13;Email
UB0387209014;N;A;9;Direct Mail
UB0387623219;N;A;34;Direct Mail
UB0388451710;N;A;13;Web
UB038852093;N;A;13;Email
UB038857126;N;A;35;Direct Mail
UB0389028218;N;A;13;Email
UB038924112;N;A;35;Direct Mail
UB0389843417;N;A;13;Web
UB0389931716;N;A;35;Web
UB039052135;N;A;9;Direct Mail
UB039056272;N;A;34;Web
UB0390627814;N;A;35;Email
UB039072684;N;A;35;Direct Mail
UB0390760711;N;A;13;Email
UB0390770615;N;A;13;Direct Mail
UB039113515;N;A;35;Email
UB0392281211;N;A;35;Email
UB0392548415;N;A;35;Web
UB0394059011;N;A;35;Email
UB0394141617;N;A;9;Direct Mail
UB0394342016;N;A;35;Email
UB0395162115;N;A;13;Email
UB039549551;N;A;13;Direct Mail
UB039568513;N;A;13;Email
UB039582387;N;A;13;Email
UB0396002813;N;A;13;Email
UB0396365915;N;A;13;Email
UB039673955;N;A;9;Email
UB0396783319;N;A;35;Email
UB0397685920;Y;A;10;Email
UB039771398;N;A;35;Email
UB0399305219;N;A;13;Email
UB040217622;Y;A;33;Email
UB0403672910;N;A;9;Email
UB040416041;N;A;35;Web
UB0404162018;N;A;35;Email
UB0404365919;N;A;9;Email
UB0404511811;N;A;35;Direct Mail
UB040537738;N;A;35;Email
UB0405767517;N;A;9;Email
UB040671206;N;A;13;Email
UB040710568;Y;A;13;Web
UB0408161813;N;A;13;Direct Mail
UB0408786211;Y;A;13;Web
UB0408821714;Y;A;10;Email
UB040911539;N;A;56;Web
UB040914847;N;A;13;Email
UB0409333217;N;A;10;Direct Mail
UB041106151;N;A;35;Email
UB650187566;N;B;7;Web
UB6502373110;N;B;7;Email
UB6502441615;Y;B;1;Direct Mail
UB650271127;N;B;7;Email
UB650389601;N;B;10;Web
UB650555921;N;B;54;Direct Mail
UB650666492;N;B;7;Email
UB650710036;N;B;54;Web
UB650941614;N;B;10;Email
UB650968515;N;B;7;Direct Mail
UB651129631;Y;B;1;Web
UB6511471216;N;B;1;Email
UB6511622011;Y;B;1;Email
UB6511728518;Y;B;1;Direct Mail
UB6513330818;N;B;1;Web
UB6514403211;N;B;1;Email
UB6517284313;N;B;10;Web
UB652124744;N;B;7;Direct Mail
UB6521418112;N;B;7;Email
UB652246692;N;B;54;Email
UB6527055518;N;B;54;Direct Mail
UB6528171913;N;B;54;Direct Mail
UB652818341;Y;B;54;Web
UB6528259220;N;B;54;Direct Mail
UB6529243519;N;B;54;Email
UB6529711116;N;B;54;Email
UB653166896;N;B;10;Direct Mail
UB6533245411;N;B;1;Direct Mail
UB6536050517;N;B;54;Email
UB6536761715;Y;B;54;Email
UB6536770817;N;B;54;Web
UB6536829214;N;B;54;Email
UB6536854010;Y;B;1;Web
UB6539236710;N;B;54;Web
UB6539447017;N;B;54;Email
UB653952209;N;B;7;Direct Mail
UB653952953;N;B;7;Email
UB654062412;Y;B;54;Direct Mail
UB6541017720;N;B;7;Web
UB6543601617;N;B;1;Direct Mail
UB6543879817;N;B;7;Email
UB6545091815;N;B;1;Web
UB6546449717;N;B;7;Email
UB654780426;N;B;1;Web
UB6550789912;N;B;1;Direct Mail
UB6550846717;N;B;7;Email
UB655177167;N;B;1;Direct Mail
UB655862241;N;B;54;Direct Mail
UB6560781419;N;B;54;Direct Mail
UB6561053720;N;B;10;Email
UB656546839;N;B;7;Direct Mail
UB6568074619;N;B;10;Direct Mail
UB6570278917;N;B;7;Direct Mail
UB657043715;Y;B;7;Web
UB6571826417;N;B;54;Direct Mail
UB6572917013;N;B;7;Email
UB6573132510;N;B;7;Web
UB657314084;N;B;7;Web
UB657337684;N;B;10;Email
UB6573736310;N;B;10;Email
UB6575297415;N;B;1;Web
UB6577473911;N;B;1;Direct Mail
UB6577547011;N;B;54;Email
UB6577651017;N;B;1;Direct Mail
UB657812703;N;B;1;Web
UB6581836113;N;B;54;Email
UB6583294112;N;B;10;Email
UB658366862;N;B;54;Email
UB658470973;N;B;54;Email
UB658479072;N;B;54;Email
UB6584987916;N;B;10;Email
UB658574682;N;B;1;Direct Mail
UB6586008217;N;B;54;Email
UB658616927;N;B;54;Direct Mail
UB6588178117;N;B;1;Direct Mail
UB6588194818;N;B;10;Direct Mail
UB659048804;N;B;10;Email
UB6590581218;N;B;10;Direct Mail
UB6591585213;N;B;54;Direct Mail
UB659294169;N;B;10;Email
UB6593247710;N;B;1;Direct Mail
UB6594148619;N;B;54;Email
UB6594307816;N;B;54;Direct Mail
UB659518651;N;B;10;Web
UB6595567619;N;B;54;Email
UB659647517;N;B;54;Email
UB660027268;N;B;1;Email
UB6602003318;N;B;1;Direct Mail
UB6603045319;N;B;54;Email
UB6603210310;N;B;54;Web
UB6603341616;N;B;10;Direct Mail
UB6604114619;N;B;7;Email
UB660417167;N;B;1;Email
UB6604839817;Y;B;54;Web
UB6604841415;N;B;54;Email
UB6604932111;Y;B;1;Direct Mail
UB660518063;N;B;54;Direct Mail
UB660655821;N;B;1;Web
UB6607931010;N;B;10;Email
UB6610410013;N;B;54;Email
UB661127158;N;B;7;Direct Mail
UB661514736;N;B;54;Direct Mail
UB661555999;N;B;54;Direct Mail
UB661584453;N;B;54;Direct Mail
UB6616140719;N;B;10;Web
UB661912894;N;B;1;Email
UB6621032917;N;B;7;Email
UB6621045118;Y;B;1;Direct Mail
UB6621529418;N;B;54;Web
UB662173247;N;B;7;Direct Mail
UB6624202516;N;B;54;Email
UB6625036610;N;B;1;Email
UB662504244;N;B;1;Web
UB6626206420;N;B;1;Direct Mail
UB6627589219;N;B;10;Web
UB662810985;N;B;10;Email
UB6629055215;N;B;10;Email
UB662964192;N;B;54;Direct Mail
UB6630320719;N;B;54;Email
UB6631698510;N;B;54;Email
UB6631984919;N;B;1;Direct Mail
UB663284851;N;B;54;Email
UB6633808812;N;B;1;Email
UB6635037217;N;B;10;Email
UB6635239412;N;B;10;Email
UB6635358214;N;B;54;Email
UB663562057;N;B;1;Web
UB663587971;N;B;1;Web
UB6638215116;N;B;10;Web
UB6639160811;N;B;10;Email
UB663941158;N;B;54;Email
UB6641973013;N;B;7;Web
UB6642146214;N;B;7;Direct Mail
UB6646619416;N;B;54;Direct Mail
UB6649720716;N;B;1;Web
UB6650364020;Y;B;1;Direct Mail
UB6651186620;N;B;54;Email
UB665324587;N;B;7;Direct Mail
UB665470191;N;B;54;Email
UB6655221715;N;B;7;Email
UB6656381811;N;B;7;Email
UB6656542512;N;B;7;Direct Mail
UB666103201;N;B;10;Direct Mail
UB666213766;N;B;7;Direct Mail
UB6668560311;N;B;54;Email
UB6670826419;N;B;54;Web
UB6672278616;N;B;54;Web
UB6672527610;N;B;7;Direct Mail
UB6672963320;N;B;54;Direct Mail
UB6674729610;N;B;10;Direct Mail
UB6677404313;N;B;1;Email
UB667821943;N;B;7;Email
UB6678822510;N;B;1;Email
UB668049151;N;B;54;Direct Mail
UB668062902;N;B;54;Direct Mail
UB668076604;N;B;1;Email
UB6681844415;N;B;54;Direct Mail
UB6682229716;N;B;1;Direct Mail
UB668573276;N;B;7;Email
UB6686672414;N;B;54;Email
UB668741574;N;B;54;Direct Mail
UB668741817;N;B;54;Email
UB6688010515;N;B;1;Web
UB6689673917;N;B;54;Email
UB6690402017;N;B;1;Web
UB669060585;N;B;1;Direct Mail
UB6691667713;N;B;54;Direct Mail
UB6692289912;N;B;54;Direct Mail
UB6693379720;N;B;10;Email
UB6695525318;N;B;1;Direct Mail
UB669639768;N;B;7;Direct Mail
UB670005963;N;B;54;Web
UB6700082814;N;B;54;Direct Mail
UB6703247411;N;B;54;Web
UB6704753015;N;B;1;Email
UB670481161;N;B;54;Direct Mail
UB670514745;N;B;1;Email
UB670587921;N;B;7;Web
UB6706398214;N;B;7;Email
UB6706493110;N;B;54;Email
UB670729184;N;B;54;Direct Mail
UB671005111;N;B;7;Direct Mail
UB671036894;N;B;1;Email
UB6710575920;N;B;7;Email
UB671118804;N;B;1;Web
UB671196773;N;B;7;Email
UB6712099819;N;B;1;Email
UB6714747020;N;B;1;Direct Mail
UB6715047415;Y;B;1;Email
UB6715522612;Y;B;1;Web
UB6717090214;Y;B;1;Email
UB6717150413;Y;B;1;Email
UB671875676;N;B;10;Direct Mail
UB6720940311;N;B;54;Web
UB6721115116;N;B;10;Web
UB6721346214;N;B;54;Email
UB6722935117;N;B;54;Email
UB6723298313;N;B;54;Email
UB672359452;N;B;1;Direct Mail
UB6724844310;N;B;1;Email
UB672736496;N;B;10;Email
UB672907918;N;B;10;Email
UB6733394810;N;B;7;Email
UB673460647;N;B;7;Web
UB6735365616;N;B;54;Email
UB6735539612;N;B;54;Web
UB673663107;N;B;54;Email
UB673693553;N;B;10;Web
UB6737188018;N;B;1;Web
UB6738009719;N;B;54;Email
UB673854431;N;B;7;Email
UB674066038;N;B;54;Direct Mail
UB6742408518;N;B;54;Email
UB6743924019;N;B;1;Email
UB674547854;N;B;7;Email
UC000127733;N;C;15;Email
UC0001698018;N;C;1;Email
UC000337871;Y;C;16;Direct Mail
UC0004619317;N;C;1;Direct Mail
UC0006162219;N;C;16;Email
UC0006599510;N;C;17;Email
UC0007200915;N;C;14;Email
UC0007639818;N;C;54;Email
UC000886823;N;C;54;Email
UC001080015;N;C;17;Email
UC0012022020;N;C;58;Email
UC0013639010;N;C;54;Email
UC0014447717;N;C;58;Email
UC001681616;N;C;16;Direct Mail
UC0018571018;Y;C;7;Email
UC0024238811;N;C;4;Email
UC002646558;N;C;7;Email
UC002759415;N;C;4;Email
UC0027770715;N;C;4;Direct Mail
UC002799353;N;C;58;Email
UC002840675;N;C;1;Email
UC0029213614;N;C;17;Email
UC0029428020;N;C;1;Direct Mail
UC0034255012;N;C;4;Direct Mail
UC0034669215;N;C;58;Email
UC003479061;N;C;4;Email
UC0035357310;N;C;58;Direct Mail
UC0035663420;Y;C;4;Direct Mail
UC0037655820;N;C;11;Web
UC0038555918;N;C;11;Web
UC0038841314;N;C;1;Email
UC0041708920;N;C;1;Direct Mail
UC004217925;N;C;11;Email
UC0042370716;N;C;58;Email
UC0042530616;N;C;11;Web
UC0043023119;N;C;4;Direct Mail
UC0044552810;N;C;54;Email
UC004760693;N;C;54;Email
UC0049324715;N;C;4;Email
UC0051070113;N;C;4;Email
UC005163935;Y;C;11;Web
UC005421675;Y;C;1;Direct Mail
UC005459397;N;C;1;Email
UC0054904819;Y;C;54;Email
UC005538342;N;C;17;Direct Mail
UC005578019;N;C;54;Web
UC0056722211;N;C;4;Email
UC0057376614;N;C;54;Direct Mail
UC0060053619;N;C;54;Email
UC006116738;N;C;54;Email
UC006196439;N;C;54;Email
UC0062658018;N;C;16;Direct Mail
UC0062927916;N;C;54;Email
UC0063042615;N;C;58;Email
UC0064973119;N;C;54;Direct Mail
UC006564472;N;C;58;Email
UC006678813;N;C;54;Email
UC006719905;N;C;15;Direct Mail
UC0068232818;N;C;15;Email
UC0069273114;N;C;15;Web
UC0071185312;N;C;54;Email
UC0071231518;N;C;17;Direct Mail
UC007391695;N;C;54;Web
UC0075688214;N;C;7;Direct Mail
UC0076252615;N;C;16;Web
UC0081274315;N;C;54;Direct Mail
UC0082372414;N;C;15;Email
UC008440929;N;C;14;Web
UC0085293911;N;C;54;Web
UC0085511412;N;C;16;Web
UC0085553612;N;C;54;Web
UC0085570014;N;C;11;Direct Mail
UC0086849716;N;C;7;Email
UC0087162412;N;C;54;Direct Mail
UC0088268816;N;C;14;Direct Mail
UC009084262;N;C;11;Web
UC0094261510;N;C;15;Direct Mail
UC009427144;N;C;11;Direct Mail
UC0094274812;N;C;11;Direct Mail
UC0097093915;N;C;7;Direct Mail
UC0099578720;N;C;7;Direct Mail
UC0100084315;N;C;14;Direct Mail
UC0100768118;N;C;11;Direct Mail
UC0102634314;N;C;14;Web
UC010368629;N;C;11;Direct Mail
UC010438843;N;C;14;Email
UC0104558216;N;C;11;Email
UC010685354;Y;C;54;Web
UC0109244411;N;C;7;Direct Mail
UC0111200212;N;C;1;Email
UC011182641;N;C;7;Web
UC011270838;Y;C;16;Web
UC011869311;N;C;54;Direct Mail
UC012038196;Y;C;16;Email
UC012327923;N;C;54;Direct Mail
UC012460737;N;C;54;Web
UC0124664413;N;C;14;Email
UC012695054;N;C;1;Email
UC0127510619;N;C;15;Email
UC012765001;Y;C;7;Direct Mail
UC0129171518;N;C;56;Email
UC013057883;N;C;56;Direct Mail
UC0132371616;N;C;16;Email
UC0137456013;N;C;1;Direct Mail
UC0140301317;N;C;56;Direct Mail
UC014040523;N;C;1;Web
UC0143126112;N;C;7;Direct Mail
UC0143695520;Y;C;1;Email
UC0146267018;N;C;16;Email
UC0146416320;N;C;15;Email
UC0146434618;Y;C;16;Direct Mail
UC014812906;N;C;56;Email
UC0148412013;N;C;15;Email
UC0152708420;N;C;15;Email
UC0152773820;N;C;16;Direct Mail
UC0153662219;N;C;14;Email
UC015743913;N;C;1;Web
UC0159393811;N;C;15;Direct Mail
UC016021688;Y;C;16;Web
UC0160683918;N;C;7;Email
UC0160695318;N;C;15;Email
UC0161319915;N;C;15;Email
UC016141063;N;C;15;Direct Mail
UC0161928718;N;C;15;Email
UC0162718112;N;C;16;Direct Mail
UC016297579;N;C;16;Email
UC016696218;N;C;16;Web
UC016704622;N;C;16;Email
UC0167066011;N;C;16;Email
UC016947513;N;C;15;Direct Mail
UC0170003815;N;C;15;Direct Mail
UC017292438;N;C;1;Direct Mail
UC017339306;N;C;5;Email
UC017354971;N;C;5;Email
UC017495229;N;C;5;Email
UC017775157;N;C;5;Direct Mail
UC0178209314;N;C;16;Direct Mail
UC0179235718;N;C;54;Email
UC0180881513;N;C;16;Email
UC018095579;N;C;16;Direct Mail
UC0181459914;N;C;16;Email
UC0181652916;N;C;16;Web
UC018268821;N;C;16;Direct Mail
UC018284663;N;C;5;Email
UC0185793710;N;C;15;Email
UC0185912316;N;C;15;Email
UC018618302;N;C;5;Web
UC018632164;N;C;15;Email
UC018761199;N;C;11;Email
UC0187738017;N;C;15;Direct Mail
UC0191661812;N;C;11;Direct Mail
UC0191835820;N;C;11;Email
UC019400893;N;C;11;Email
UC019731305;N;C;11;Email
UC0197585314;N;C;17;Email
UC0198012715;N;C;11;Email
UC0199592711;N;C;14;Web
UC0203709118;N;C;17;Direct Mail
UC0203771116;N;C;16;Email
UC020407646;N;C;11;Direct Mail
UC0204175417;N;C;16;Email
UC020451515;N;C;16;Direct Mail
UC020467956;N;C;16;Email
UC0204853620;N;C;16;Email
UC0205376712;N;C;16;Email
UC0206537319;N;C;1;Direct Mail
UC020727839;N;C;11;Direct Mail
UC020939537;N;C;54;Email
UC020978892;Y;C;1;Direct Mail
UC0212192917;N;C;15;Direct Mail
UC021239824;N;C;14;Direct Mail
UC0214021816;N;C;7;Web
UC021444264;N;C;54;Direct Mail
UC021484018;N;C;54;Web
UC021570489;N;C;11;Direct Mail
UC0216169313;N;C;54;Direct Mail
UC0218194917;N;C;1;Email
UC0218733414;N;C;15;Web
UC021954023;N;C;17;Email
UC0220157210;N;C;11;Direct Mail
UC0220162218;N;C;11;Email
UC0220613411;Y;C;17;Direct Mail
UC0221854320;N;C;15;Email
UC0222968018;N;C;16;Direct Mail
UC022307124;N;C;16;Email
UC0223136320;N;C;16;Email
UC022326508;N;C;16;Email
UC022399452;Y;C;54;Web
UC0224588415;N;C;17;Direct Mail
UC0225370616;N;C;54;Email
UC0225705316;N;C;16;Web
UC0229222511;N;C;16;Direct Mail
UC023068274;N;C;17;Email
UC0233024917;N;C;7;Web
UC0233479515;N;C;17;Web
UC023369238;N;C;15;Email
UC0236196210;N;C;15;Direct Mail
UC023693531;N;C;54;Direct Mail
UC0237142518;N;C;17;Direct Mail
UC0237484117;N;C;17;Email
UC023797661;Y;C;54;Email
UC0238150712;N;C;54;Direct Mail
UC0238466717;N;C;15;Direct Mail
UC0241530511;N;C;15;Direct Mail
UC0245024519;N;C;15;Direct Mail
UC0247348619;N;C;7;Direct Mail
UC024839722;N;C;7;Direct Mail
UC024908111;N;C;7;Direct Mail
UC025168399;N;C;14;Web
UC0252043515;N;C;54;Email
UC025205006;N;C;54;Direct Mail
UC0252928720;N;C;16;Email
UC0255046520;N;C;16;Direct Mail
UC025520652;N;C;16;Direct Mail
UC025696639;N;C;16;Direct Mail
UC025724698;N;C;15;Direct Mail
UC0257256812;N;C;16;Direct Mail
UC025738894;N;C;17;Direct Mail
UC0257404416;N;C;14;Web
UC025887968;N;C;54;Direct Mail
UC026346814;N;C;11;Email
UC0266289814;N;C;17;Direct Mail
UC0268246618;N;C;54;Direct Mail
UC0268835610;N;C;11;Direct Mail
UC026901626;Y;C;11;Web
UC026916738;N;C;1;Web
UC026988439;N;C;11;Web
UC027056972;N;C;1;Direct Mail
UC0271349319;N;C;54;Email
UC0271987012;N;C;1;Web
UC0272653717;N;C;1;Email
UC027500246;N;C;14;Email
UC0276300120;N;C;54;Email
UC0277098017;N;C;1;Email
UC027737528;N;C;54;Direct Mail
UC0278385013;N;C;1;Direct Mail
UC0279584710;N;C;54;Direct Mail
UC028019838;N;C;7;Web
UC0285277011;Y;C;54;Email
UC0287425317;N;C;17;Email
UC028836762;N;C;14;Web
UC0290791314;N;C;54;Direct Mail
UC029194966;N;C;17;Email
UC0292659012;N;C;54;Direct Mail
UC0294302515;N;C;14;Web
UC029459703;Y;C;1;Direct Mail
UC0299990220;N;C;17;Email
UC030022506;N;C;1;Direct Mail
UC0301043614;N;C;54;Email
UC0302936018;N;C;17;Email
UC0305705617;N;C;17;Email
UC0306670117;N;C;11;Direct Mail
UC0308453018;N;C;1;Direct Mail
UC030856854;N;C;11;Email
UC0314442510;N;C;7;Direct Mail
UC031504305;N;C;7;Web
UC0315807810;N;C;7;Email
UC0318992517;N;C;17;Web
UC031964174;N;C;54;Web
UC0323703912;N;C;14;Email
UC0324705310;N;C;7;Web
UC032875887;N;C;7;Email
UC0329775115;N;C;54;Web
UC033149603;N;C;1;Email
UC033521842;N;C;17;Email
UC0335243220;N;C;1;Direct Mail
UC033556413;N;C;17;Direct Mail
UC0335855312;N;C;7;Email
UC0339036615;N;C;1;Email
UC034029487;N;C;15;Web
UC0342744018;Y;C;16;Web
UC034561004;N;C;54;Direct Mail
UC0346613315;N;C;1;Direct Mail
UC0346708111;N;C;11;Direct Mail
UC0347456613;N;C;15;Web
UC0348429220;Y;C;1;Email
UC0348594319;N;C;1;Web
UC034941686;N;C;11;Direct Mail
UC0355477119;N;C;56;Email
UC035581866;N;C;56;Web
UC0356308715;N;C;54;Email
UC035936479;N;C;54;Direct Mail
UC0359671513;N;C;56;Web
UC035986878;N;C;54;Email
UC036004916;N;C;54;Email
UC036025132;N;C;54;Web
UC0360467513;N;C;7;Direct Mail
UC036078275;N;C;14;Email
UC0360945017;N;C;14;Web
UC036203586;N;C;56;Email
UC036429721;N;C;56;Email
UC0364480413;N;C;56;Direct Mail
UC036575091;N;C;54;Email
UC036745874;N;C;54;Email
UC0370515913;N;C;14;Web
UC0371090214;N;C;54;Email
UC0375423116;N;C;7;Direct Mail
UC0376553420;N;C;1;Email
UC0377181312;N;C;7;Direct Mail
UC0378632416;N;C;14;Direct Mail
UC0379123311;N;C;7;Web
UC037929591;N;C;7;Web
UC038006126;N;C;7;Direct Mail
UC0380823520;N;C;54;Email
UC0382283013;N;C;11;Web
UC0382459616;N;C;11;Direct Mail
UC038521342;N;C;11;Direct Mail
UC038605176;N;C;14;Email
UC0387365012;N;C;14;Email
UC039007681;N;C;1;Direct Mail
UC039164009;N;C;1;Direct Mail
UC039637413;N;C;11;Direct Mail
UC039897466;Y;C;1;Web
UC0404354317;N;C;5;Email
UC040529735;N;C;7;Email
UC0406973812;N;C;5;Direct Mail
UC0407152816;N;C;5;Email
UC040804208;N;C;5;Direct Mail
UC040865673;N;C;7;Direct Mail
UC0409568318;N;C;14;Email
UC041008716;N;C;57;Email
UC041043526;N;C;57;Email
UC041111005;N;C;14;Direct Mail
UC0411420310;N;C;54;Direct Mail
UC041351663;N;C;54;Email
UC041424446;N;C;14;Web
UC0415292210;N;C;54;Email
UC0416107115;N;C;5;Email
UC0416590814;N;C;54;Direct Mail
UC0416811815;N;C;5;Email
UC041741087;N;C;7;Direct Mail
UC041784894;N;C;5;Web
UC0420477216;N;C;5;Direct Mail
UC042058866;N;C;14;Web
UC0421162914;N;C;11;Email
UC042125691;N;C;11;Email
UC0422661918;Y;C;7;Direct Mail
UC042272039;N;C;54;Direct Mail
UC0423298917;Y;C;5;Direct Mail
UC0425519619;N;C;1;Direct Mail
UC042610534;N;C;5;Direct Mail
UC042704686;N;C;14;Email
UC042763251;Y;C;1;Direct Mail
UC0428895717;N;C;1;Email
UC0428989818;N;C;7;Web
UC0433196318;Y;C;1;Email
UC0437278517;N;C;1;Direct Mail
UC0438014313;N;C;5;Direct Mail
UC0438680111;N;C;1;Email
UC0438905215;N;C;5;Direct Mail
UC0441097310;N;C;7;Web
UC044249092;N;C;54;Web
UC0442776110;Y;C;11;Web
UC044407152;N;C;1;Direct Mail
UC0444849417;N;C;1;Email
UC0447277512;Y;C;11;Direct Mail
UC0449612112;N;C;57;Direct Mail
UC0450032819;N;C;1;Web
UC045048909;N;C;57;Email
UC045291031;N;C;1;Direct Mail
UC045782418;N;C;11;Web
UC0458890112;N;C;14;Email
UC046148306;N;C;54;Direct Mail
UC0461634814;N;C;54;Email
UC0462780819;N;C;7;Email
UC0463155211;N;C;54;Email
UC046406114;N;C;7;Email
UC0465283020;N;C;7;Email
UC046577144;N;C;11;Email
UC0466236711;N;C;7;Direct Mail
UC0466332420;N;C;11;Web
UC0468187015;N;C;54;Direct Mail
UC047108285;N;C;14;Email
UC047185579;N;C;54;Direct Mail
UC0472801020;N;C;1;Email
UC047324181;Y;C;1;Direct Mail
UC0473262411;N;C;11;Direct Mail
UC0474002314;N;C;1;Email
UC0475577314;Y;C;1;Email
UC0477540916;N;C;7;Web
UC047755817;N;C;14;Direct Mail
UC0478136518;N;C;11;Direct Mail
UC0479233920;N;C;7;Web
UC0481067718;N;C;11;Direct Mail
UC048169307;N;C;14;Email
UC048629915;N;C;14;Direct Mail
UC0487794017;N;C;54;Direct Mail
UC0490502217;N;C;11;Direct Mail
UC0490621017;N;C;54;Email
UC0490678011;N;C;11;Email
UC0491745612;N;C;1;Direct Mail
UC0495821112;N;C;1;Email
UC0496824417;N;C;11;Email
UC0497327710;N;C;1;Direct Mail
UC049795484;N;C;11;Email
UC0502318916;N;C;54;Web
UC050243939;N;C;54;Web
UC050262733;N;C;54;Direct Mail
UC0506242719;N;C;11;Direct Mail
UC0506284913;N;C;54;Email
UC0506831719;N;C;11;Direct Mail
UC050763693;N;C;54;Email
UC0509711818;N;C;54;Web
UC051186335;N;C;54;Direct Mail
UC0512856619;N;C;54;Email
UC0512990316;N;C;7;Direct Mail
UC051329312;N;C;54;Web
UC051390019;N;C;7;Direct Mail
UC051481921;N;C;54;Web
UC051504532;N;C;11;Direct Mail
UC051648762;N;C;14;Direct Mail
UC051950033;N;C;11;Direct Mail
UC0520084513;N;C;54;Direct Mail
UC052041777;N;C;54;Email
UC0520730319;N;C;11;Direct Mail
UC0520898817;N;C;54;Direct Mail
UC0521209713;N;C;54;Direct Mail
UC0526362917;N;C;11;Web
UC052711017;N;C;14;Direct Mail
UC052839407;N;C;54;Email
UC053087059;N;C;11;Web
UC0531787014;N;C;54;Email
UC0533405711;Y;C;4;Email
UC053352941;N;C;11;Direct Mail
UC0534356116;N;C;54;Web
UC053474149;N;C;11;Direct Mail
UC0535470918;N;C;54;Direct Mail
UC0536937612;N;C;4;Email
UC0537118217;N;C;4;Direct Mail
UC0537150519;N;C;11;Email
UC0537414510;N;C;11;Web
