State,Ordered On,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Total Net Sales,Total Gross Sales,Order ID,Market Segment
California,2008-04-20 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Advantus Rolling Storage Box,$380.59,$427.6292,1,CONSUMER
California,2008-04-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia g520,$1454.72,$1515.3333,1,CONSUMER
California,2008-04-21 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,Bevis 36 x 72 Conference Tables,$6463.18,$6463.18,1,HOME OFFICE
California,2008-04-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 195,$153.4,$161.4737,1,HOME OFFICE
California,2008-04-23 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1979,$1149.79,$1161.404,1,SMALL BUSINESS
California,2008-04-23 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,RUBBER BANDS,"Super Bands, 12/Pack",$66.78,$75.8864,1,SMALL BUSINESS
California,2008-04-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6161i,$3142.97,$3492.1889,1,SMALL BUSINESS
California,2008-04-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia LX 788,$5742.94,$6381.0444,1,SMALL BUSINESS
California,2008-04-25 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Pagoda™ Stacking Chairs,$2555.26,$2747.5914,1,CONSUMER
California,2008-04-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1990,$157.98,$157.98,1,CONSUMER
California,2008-04-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia KF 688,$572.55,$602.6842,1,CORPORATE
California,2008-04-27 00:00:00,FURNITURE,TABLES,END TABLES,Hon 4060 Series Tables,$4255.95,$4342.8061,1,SMALL BUSINESS
California,2008-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1918,$128.94,$131.5714,1,CORPORATE
California,2008-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1895,$190.58,$211.7556,1,CORPORATE
California,2008-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1998,$21.07,$22.9022,1,HOME OFFICE
California,2008-04-28 00:00:00,OFFICE SUPPLIES,PAPER,STATIONARY,Strathmore Photo Mount Cards,$102.77,$107.0521,1,HOME OFFICE
California,2008-04-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T28 WORLD,$3700.82,$3776.3469,1,CORPORATE
California,2008-05-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1957,$290.6,$290.6,1,CONSUMER
California,2008-05-01 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Acme Titanium Bonded Scissors,$225.52,$234.9167,1,CONSUMER
California,2008-05-02 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,12-1/2 Diameter Round Wall Clock,$822.38,$913.7556,1,HOME OFFICE
California,2008-05-02 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Heavy-Duty E-Z-D® Binders,$444.3,$499.2135,1,CORPORATE
California,2008-05-02 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$1425.08,$1454.1633,1,HOME OFFICE
California,2008-05-05 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Eldon® Wave Desk Accessories,$39.16,$42.5652,1,HOME OFFICE
California,2008-05-05 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 49,$32.02,$34.4301,1,CORPORATE
California,2008-05-05 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1968,$290.08,$329.6364,1,CORPORATE
California,2008-05-05 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1988,$1344.94,$1358.5253,1,CORPORATE
California,2008-05-05 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD-R, 3/Pack",$652.33,$665.6429,1,CORPORATE
California,2008-05-09 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Vinyl Sectional Post Binders,$217.04,$228.4632,1,CORPORATE
California,2008-05-09 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1911,$2247.7,$2391.1702,1,CORPORATE
California,2008-05-10 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Colorific® Watercolor Pencils,$138.66,$140.0606,1,CONSUMER
California,2008-05-12 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Eldon Wave Desk Accessories,$231.58,$233.9192,1,HOME OFFICE
California,2008-05-13 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,3M Organizer Strips,$47.45,$47.9293,1,CORPORATE
California,2008-05-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 334,$140.69,$152.9239,1,CORPORATE
California,2008-05-14 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 502,$160.73,$170.9894,1,CORPORATE
California,2008-05-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,ELITE Series,$5092.07,$5304.2396,1,CORPORATE
California,2008-05-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 300 Series Non-Flip,$1862.71,$2002.914,1,CORPORATE
California,2008-05-16 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Clear Mylar™ Reinforcing Strips,$823.53,$840.3367,1,HOME OFFICE
California,2008-05-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1968,$187.95,$195.7813,1,HOME OFFICE
California,2008-05-16 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 309,$483.93,$549.9205,1,HOME OFFICE
California,2008-05-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell Chalk Holder,$68.98,$73.383,1,CORPORATE
California,2008-05-18 00:00:00,FURNITURE,OFFICE FURNISHINGS,DOOR ACCESSORIES,"Master Caster Door Stop, Brown",$134.71,$153.0795,1,SMALL BUSINESS
California,2008-05-18 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 488,$93.03,$103.3667,1,SMALL BUSINESS
California,2008-05-18 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 323,$66.99,$69.7813,1,CONSUMER
California,2008-05-18 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson FX-980 Dot Matrix Printer,$396.96,$400.9697,1,SMALL BUSINESS
California,2008-05-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Timeport L7089,$3808.83,$4140.0326,1,SMALL BUSINESS
California,2008-05-19 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,"Avery® Durable Plastic 1"" Binders",$114.93,$129.1348,1,SMALL BUSINESS
California,2008-05-19 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1892,$968.31,$1100.3523,1,SMALL BUSINESS
California,2008-05-20 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,SHELVING,Safco Industrial Shelving,$2585.93,$2722.0316,1,HOME OFFICE
California,2008-05-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1954,$195.39,$203.5313,1,HOME OFFICE
California,2008-05-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 210,$26.41,$27.5104,1,HOME OFFICE
California,2008-05-26 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Coloredge Poster Frame,$151.5,$153.0303,1,CORPORATE
California,2008-05-26 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,"DAX Cubicle Frames, 8-1/2 x 11",$367.88,$408.7556,1,CORPORATE
California,2008-05-26 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD-R 5/Pack,$24.97,$26.8495,1,CORPORATE
California,2008-05-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory38,$3503.82,$3808.5,1,CORPORATE
California,2008-05-28 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$3905.82,$4438.4318,1,CONSUMER
California,2008-05-28 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Canvas Sectional Post Binders,$761.74,$761.74,1,CONSUMER
California,2008-05-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 3390,$2818.51,$2966.8526,1,CONSUMER
California,2008-05-29 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Avery® Metallic Poly Binders,$99.4,$104.6316,1,CORPORATE
California,2008-05-29 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1982,$1041.53,$1170.2584,1,CORPORATE
California,2008-05-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 300 Series Flip,$8993,$9466.3158,1,CORPORATE
California,2008-05-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T28 WORLD,$7836.31,$8517.7283,1,CORPORATE
California,2008-06-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 3360,$1172.57,$1274.5326,1,CONSUMER
California,2008-06-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia iDEN i95,$1535.33,$1668.837,1,CONSUMER
California,2008-06-02 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,Balt Solid Wood Round Tables,$1818.39,$1955.2581,1,HOME OFFICE
California,2008-06-02 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,Balt Solid Wood Round Tables,$15043.24,$15670.0417,1,SMALL BUSINESS
California,2008-06-02 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Avery Hole Reinforcements,$269.78,$290.086,1,SMALL BUSINESS
California,2008-06-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1896,$343.8,$358.125,1,SMALL BUSINESS
California,2008-06-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1947,$159.28,$160.8889,1,HOME OFFICE
California,2008-06-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 31,$48.51,$52.1613,1,HOME OFFICE
California,2008-06-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 32,$13.29,$14.9326,1,CONSUMER
California,2008-06-04 00:00:00,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,Colored Envelopes,$35.66,$37.1458,1,HOME OFFICE
California,2008-06-04 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 515,$315.37,$354.3483,1,HOME OFFICE
California,2008-06-04 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1992,$83.39,$88.7128,1,HOME OFFICE
California,2008-06-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T65,$795.88,$846.6809,1,HOME OFFICE
California,2008-06-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T68,$3241.24,$3411.8316,1,CORPORATE
California,2008-06-07 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,$489.37,$556.1023,1,HOME OFFICE
California,2008-06-11 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 337,$29.95,$34.0341,1,CORPORATE
California,2008-06-17 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Eldon Pizzaz™ Desk Accessories,$103.12,$110.8817,1,CORPORATE
California,2008-06-17 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,BPI Conference Tables,$1550.92,$1632.5474,1,CONSUMER
California,2008-06-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1894,$138.31,$141.1327,1,SMALL BUSINESS
California,2008-06-17 00:00:00,OFFICE SUPPLIES,PAPER,STATIONARY,Strathmore Photo Mount Cards,$141.98,$152.6667,1,CONSUMER
California,2008-06-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 329,$78.2,$84.086,1,SMALL BUSINESS
California,2008-06-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Economy #2 Pencils,$19.5,$22.1591,1,SMALL BUSINESS
California,2008-06-19 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Cardinal® Hold-It CD Pocket,$104.77,$116.4111,1,HOME OFFICE
California,2008-06-19 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Wirebound Voice Message Log Book,$38.54,$40.5684,1,HOME OFFICE
California,2008-06-20 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Personal VeloBind Strips,$200.73,$211.2947,1,CONSUMER
California,2008-06-22 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 517,$130.43,$138.7553,1,CORPORATE
California,2008-06-23 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 473,$68.83,$72.4526,1,CORPORATE
California,2008-06-23 00:00:00,TECHNOLOGY,OFFICE MACHINES,CALCULATORS,HP 30S Scientific Calculator,$530.13,$530.13,1,CORPORATE
California,2008-06-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5185,$5021.86,$5458.5435,1,CORPORATE
California,2008-06-25 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Bevis Steel Folding Chairs,$4772.06,$4772.06,1,CORPORATE
California,2008-06-25 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Dax Clear Box Frame,$98.51,$100.5204,1,CORPORATE
California,2008-06-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1978,$71.59,$74.5729,1,CORPORATE
California,2008-06-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia i2000,$4873.22,$5475.5281,1,CORPORATE
California,2008-06-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia LX 788,$2430.64,$2480.2449,1,CORPORATE
California,2008-06-26 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1891,$1252.65,$1265.303,1,SMALL BUSINESS
California,2008-06-26 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 350,$154.73,$171.9222,1,CORPORATE
California,2008-06-26 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,"Personal Folder Holder, Ebony",$379.89,$379.89,1,HOME OFFICE
California,2008-06-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia CF 788,$1179.67,$1228.8229,1,CORPORATE
California,2008-06-29 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Wire Binding Combs,$324.04,$327.3131,1,CORPORATE
California,2008-06-29 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Rediform Voice Mail Log Books,$113.37,$114.5152,1,CORPORATE
California,2008-06-29 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD+RW, 3/Pack",$1241.87,$1307.2316,1,CORPORATE
California,2008-07-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 21,$88.35,$99.2697,1,HOME OFFICE
California,2008-07-03 00:00:00,FURNITURE,TABLES,END TABLES,Hon 5100 Series Wood Tables,$8239.08,$8764.9787,1,CONSUMER
California,2008-07-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1982,$838.11,$941.6966,1,CONSUMER
California,2008-07-03 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Acme® Kleen Earth® Office Shears,$136.96,$147.2688,1,CONSUMER
California,2008-07-03 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC ST7762,$506.88,$539.234,1,CONSUMER
California,2008-07-05 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Computer Printout Index Tabs,$16.75,$16.9192,1,SMALL BUSINESS
California,2008-07-05 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Unpadded Memo Slips,$191.72,$201.8105,1,SMALL BUSINESS
California,2008-07-06 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1919,$831.4,$875.1579,1,HOME OFFICE
California,2008-07-06 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCIL SHARPENERS,Berol Giant Pencil Sharpener,$152.62,$154.1616,1,CORPORATE
California,2008-07-06 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5125,$4961.35,$5392.7717,1,CORPORATE
California,2008-07-07 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 350,$161.65,$171.9681,1,CORPORATE
California,2008-07-11 00:00:00,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Belkin 7 Outlet SurgeMaster II,$1361.79,$1480.2065,1,CORPORATE
California,2008-07-11 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Ideal Clamps,$97.72,$97.72,1,CORPORATE
California,2008-07-11 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Verbatim DVD Rewritable Disc,$80.88,$87.913,1,CORPORATE
California,2008-07-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory28,$1988.78,$2115.7234,1,SMALL BUSINESS
California,2008-07-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 197,$192.1,$218.2955,1,HOME OFFICE
California,2008-07-16 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5185i,$7307.62,$7774.0638,1,HOME OFFICE
California,2008-07-18 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 203,$288.37,$327.6932,1,HOME OFFICE
California,2008-07-20 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",LETTER OPENERS,Letter Slitter,$80.46,$90.4045,1,SMALL BUSINESS
California,2008-07-20 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell DVD-RAM Discs,$334.23,$348.1563,1,SMALL BUSINESS
California,2008-07-24 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Plastic Binding Combs,$188.61,$214.3295,1,HOME OFFICE
California,2008-07-24 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1940,$386.43,$415.5161,1,HOME OFFICE
California,2008-07-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 23,$218.89,$223.3571,1,HOME OFFICE
California,2008-07-24 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,4009 Highlighters,$24.23,$27.5341,1,HOME OFFICE
California,2008-07-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1981,$25.3,$27.2043,1,HOME OFFICE
California,2008-07-25 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Economy Rollaway Files,$3660.57,$3697.5455,1,HOME OFFICE
California,2008-07-25 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD+R 5/Pack,$42.35,$43.2143,1,HOME OFFICE
California,2008-07-25 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson FX-980 Dot Matrix Printer,$7014.17,$7157.3163,1,SMALL BUSINESS
California,2008-07-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,SC-3160,$76.28,$77.0505,1,SMALL BUSINESS
California,2008-07-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC Series,$1575.05,$1750.0556,1,SMALL BUSINESS
California,2008-07-28 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$1299.13,$1382.0532,1,SMALL BUSINESS
California,2008-07-28 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Fellowes EZ Multi-Media Keyboard,$1353.44,$1439.8298,1,CORPORATE
California,2008-07-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 3395,$4010.35,$4221.4211,1,CORPORATE
California,2008-07-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6185,$1765.48,$1983.6854,1,CORPORATE
California,2008-07-29 00:00:00,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Belkin F9M820V08 8 Outlet Surge,$420.46,$472.427,1,SMALL BUSINESS
California,2008-07-29 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,Staples* Pen-Style Highlighters,$72.21,$82.0568,1,CONSUMER
California,2008-07-29 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Keytronic French Keyboard,$384.63,$392.4796,1,CONSUMER
California,2008-07-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5170,$2404.31,$2557.7766,1,CONSUMER
California,2008-07-30 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MODEMS,Zoom V.92 USB External Faxmodem,$2127.98,$2390.9888,1,HOME OFFICE
California,2008-08-03 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Surelock™ Post Binders,$795.1,$864.2391,1,CONSUMER
California,2008-08-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1947,$117.69,$126.5484,1,CONSUMER
California,2008-08-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 2,$53.09,$54.1735,1,HOME OFFICE
California,2008-08-03 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 343,$19.83,$19.83,1,HOME OFFICE
California,2008-08-03 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,TDK 4.7GB DVD+RW,$146.36,$166.3182,1,HOME OFFICE
California,2008-08-03 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory36,$2367.06,$2518.1489,1,HOME OFFICE
California,2008-08-04 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 481,$62.2,$67.6087,1,CORPORATE
California,2008-08-04 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Economy #2 Pencils,$117.48,$124.9787,1,HOME OFFICE
California,2008-08-04 00:00:00,TECHNOLOGY,OFFICE MACHINES,CALCULATORS,Canon F603 Scientific Calculator,$36.8,$37.1717,1,HOME OFFICE
California,2008-08-07 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Storex Dura Pro™ Binders,$251.13,$267.1596,1,CONSUMER
California,2008-08-07 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1937,$1959.1,$1959.1,1,HOME OFFICE
California,2008-08-07 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Natural Keyboard Elite,$1482.06,$1560.0632,1,HOME OFFICE
California,2008-08-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia I888,$8902.45,$9891.6111,1,HOME OFFICE
California,2008-08-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory35,$701.59,$738.5158,1,CONSUMER
California,2008-08-10 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 484,$121.81,$121.81,1,CONSUMER
California,2008-08-16 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Poly Designer Binding Covers,$106.22,$111.8105,1,CORPORATE
California,2008-08-16 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 479,$108.95,$111.1735,1,CORPORATE
California,2008-08-16 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Deluxe Chalkboard Eraser Cleaner,$10.74,$11.5484,1,CORPORATE
California,2008-08-16 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5160,$4076.98,$4632.9318,1,CORPORATE
California,2008-08-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1984,$285.57,$320.8652,1,SMALL BUSINESS
California,2008-08-26 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 191,$878.17,$887.0404,1,CORPORATE
California,2008-08-26 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox Blank Computer Paper,$659.96,$733.2889,1,CORPORATE
California,2008-08-26 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1989,$15.78,$15.78,1,CORPORATE
California,2008-08-26 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Econo/Stor® Drawers,$1334.89,$1499.8764,1,CORPORATE
California,2008-08-26 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Belkin 105-Key Black Keyboard,$194.31,$206.7128,1,HOME OFFICE
California,2008-08-26 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$248.73,$279.4719,1,CORPORATE
California,2008-08-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia R380,$8938.57,$9120.9898,1,HOME OFFICE
